Voltage, Current, Power, Temperature, Time
   8.154,   0.077,   0.629,  22.200,7201
   8.154,   0.077,   0.629,  22.200,8302
   8.154,   0.077,   0.629,  21.700,9400
   8.154,   0.077,   0.629,  21.700,10501
   8.154,   0.077,   0.629,  21.600,11598
   8.154,   0.077,   0.629,  21.600,12699
   8.154,   0.077,   0.629,  21.400,13797
   8.154,   0.077,   0.629,  21.400,14898
   8.154,   0.077,   0.629,  21.300,15995
   8.154,   0.077,   0.627,  21.300,17117
   7.623,   0.690,   5.260,  21.200,18297
   7.616,   0.693,   5.279,  21.200,19478
   7.613,   0.694,   5.285,  21.000,20654
   7.610,   0.694,   5.283,  21.000,21834
   7.610,   0.694,   5.283,  20.900,23010
   7.607,   0.695,   5.287,  20.900,24190
   7.607,   0.695,   5.287,  20.800,25366
   7.610,   0.694,   5.281,  20.800,26547
   7.610,   0.694,   5.283,  20.700,27722
   7.607,   0.695,   5.289,  20.700,28903
   7.604,   0.695,   5.286,  20.500,30077
   7.604,   0.695,   5.286,  20.500,31260
   7.604,   0.695,   5.286,  20.400,32441
   7.604,   0.695,   5.286,  20.400,33620
   7.604,   0.695,   5.285,  20.300,34797
   7.601,   0.695,   5.284,  20.300,35977
   7.601,   0.695,   5.284,  20.200,37153
   7.598,   0.696,   5.289,  20.200,38333
   7.598,   0.696,   5.289,  20.000,39510
   7.598,   0.696,   5.289,  20.000,40689
   7.594,   0.696,   5.287,  19.900,41866
   7.594,   0.696,   5.287,  19.900,43045
   7.594,   0.696,   5.287,  19.800,44222
   7.591,   0.696,   5.285,  19.800,45402
   7.591,   0.696,   5.286,  19.600,46583
   7.591,   0.696,   5.286,  19.600,47764
   7.591,   0.696,   5.286,  19.500,48941
   7.588,   0.696,   5.284,  19.500,50119
   7.588,   0.696,   5.284,  19.400,51295
   7.588,   0.696,   5.284,  19.400,52473
   7.588,   0.696,   5.284,  19.300,53649
   7.588,   0.696,   5.285,  19.300,54827
   7.585,   0.697,   5.289,  19.100,56004
   7.585,   0.697,   5.290,  19.100,57184
   7.585,   0.697,   5.289,  19.000,58361
   7.582,   0.697,   5.288,  19.000,59540
   7.582,   0.697,   5.287,  18.800,60723
   7.582,   0.697,   5.287,  18.800,61902
   7.582,   0.697,   5.287,  18.600,63079
   7.579,   0.697,   5.284,  18.600,64259
   7.579,   0.697,   5.284,  18.500,65435
   7.579,   0.697,   5.286,  18.500,66616
   7.579,   0.697,   5.286,  18.400,67792
   7.576,   0.697,   5.283,  18.400,68972
   7.576,   0.699,   5.292,  18.200,70149
   7.573,   0.699,   5.290,  18.200,71328
   7.573,   0.698,   5.288,  18.000,72505
   7.573,   0.699,   5.290,  18.000,73684
   7.573,   0.699,   5.290,  17.900,74866
   7.573,   0.699,   5.290,  17.900,76047
   7.573,   0.699,   5.290,  17.700,77222
   7.573,   0.699,   5.290,  17.700,78403
   7.573,   0.699,   5.290,  17.600,79579
   7.573,   0.698,   5.288,  17.600,80759
   7.569,   0.699,   5.287,  17.400,81935
   7.569,   0.699,   5.287,  17.400,83116
   7.569,   0.699,   5.289,  17.300,84291
   7.569,   0.699,   5.289,  17.300,85472
   7.566,   0.699,   5.286,  17.100,86647
   7.566,   0.699,   5.286,  17.100,87828
   7.566,   0.699,   5.286,  17.000,89010
   7.566,   0.699,   5.288,  17.000,90189
   7.566,   0.699,   5.286,  16.800,91365
   7.566,   0.699,   5.286,  16.800,92546
   7.563,   0.700,   5.291,  16.700,93722
   7.563,   0.700,   5.291,  16.700,94903
   7.563,   0.700,   5.292,  16.500,96079
   7.563,   0.700,   5.292,  16.500,97259
   7.560,   0.700,   5.290,  16.400,98445
   7.560,   0.700,   5.290,  16.400,99624
   7.560,   0.700,   5.290,  16.200,100801
   7.560,   0.700,   5.289,  16.200,101981
   7.560,   0.700,   5.290,  16.100,103162
   7.560,   0.700,   5.290,  16.100,104341
   7.557,   0.700,   5.288,  15.900,105519
   7.557,   0.700,   5.289,  15.900,106697
   7.557,   0.700,   5.289,  15.700,107875
   7.554,   0.700,   5.286,  15.700,109054
   7.554,   0.701,   5.294,  15.600,110231
   7.554,   0.701,   5.294,  15.600,111412
   7.554,   0.701,   5.294,  15.400,112588
   7.554,   0.701,   5.294,  15.400,113769
   7.551,   0.701,   5.292,  15.300,114946
   7.551,   0.701,   5.292,  15.300,116131
   7.551,   0.701,   5.292,  15.100,117307
   7.551,   0.701,   5.292,  15.100,118489
   7.551,   0.701,   5.293,  15.000,119665
   7.548,   0.701,   5.290,  15.000,120845
   7.548,   0.701,   5.291,  14.800,122021
   7.548,   0.701,   5.291,  14.800,123201
   7.548,   0.701,   5.292,  14.700,124378
   7.548,   0.701,   5.292,  14.700,125557
   7.544,   0.701,   5.290,  14.500,126734
   7.544,   0.702,   5.296,  14.500,127913
   7.544,   0.702,   5.296,  14.400,129090
   7.541,   0.702,   5.294,  14.400,130276
   7.541,   0.702,   5.294,  14.300,131451
   7.541,   0.702,   5.294,  14.300,132632
   7.541,   0.702,   5.294,  14.100,133808
   7.541,   0.702,   5.295,  14.100,134988
   7.541,   0.702,   5.295,  13.900,136164
   7.538,   0.702,   5.293,  13.900,137345
   7.538,   0.702,   5.293,  13.800,138520
   7.538,   0.702,   5.293,  13.800,139701
   7.538,   0.702,   5.293,  13.600,140876
   7.538,   0.702,   5.293,  13.600,142057
   7.535,   0.702,   5.290,  13.500,143233
   7.535,   0.702,   5.292,  13.500,144418
   7.535,   0.702,   5.290,  13.400,145595
   7.535,   0.702,   5.292,  13.400,146775
   7.535,   0.702,   5.292,  13.200,147952
   7.532,   0.702,   5.289,  13.200,149132
   7.532,   0.703,   5.298,  13.000,150308
   7.532,   0.703,   5.298,  13.000,151488
   7.529,   0.703,   5.295,  12.900,152665
   7.529,   0.703,   5.295,  12.900,153845
   7.529,   0.703,   5.295,  12.700,155022
   7.529,   0.703,   5.295,  12.700,156201
   7.526,   0.704,   5.294,  12.600,157383
   7.526,   0.704,   5.294,  12.600,158563
   7.526,   0.704,   5.296,  12.400,159739
   7.526,   0.704,   5.297,  12.400,160918
   7.526,   0.704,   5.297,  12.300,162096
   7.523,   0.704,   5.295,  12.300,163275
   7.523,   0.705,   5.302,  12.200,164452
   7.523,   0.705,   5.303,  12.200,165632
   7.523,   0.705,   5.303,  12.000,166809
   7.523,   0.705,   5.303,  12.000,167988
   7.519,   0.705,   5.301,  11.900,169165
   7.519,   0.705,   5.301,  11.900,170345
   7.519,   0.705,   5.301,  11.800,171527
   7.519,   0.705,   5.301,  11.800,172706
   7.516,   0.705,   5.300,  11.600,173883
   7.516,   0.705,   5.300,  11.600,175063
   7.516,   0.705,   5.298,  11.500,176239
   7.516,   0.705,   5.300,  11.500,177420
   7.516,   0.705,   5.300,  11.400,178683
   7.516,   0.705,   5.301,  11.400,179864
   7.513,   0.705,   5.296,  11.200,181041
   7.513,   0.706,   5.306,  11.200,182220
   7.513,   0.706,   5.304,  11.100,183398
   7.513,   0.706,   5.306,  11.100,184578
   7.513,   0.706,   5.306,  10.900,185760
   7.510,   0.706,   5.302,  10.900,186939
   7.510,   0.706,   5.303,  10.800,188116
   7.510,   0.706,   5.301,  10.800,189296
   7.510,   0.706,   5.305,  10.700,190473
   7.510,   0.706,   5.303,  10.700,191652
   7.510,   0.706,   5.303,  10.500,192830
   7.507,   0.706,   5.302,  10.500,194009
   7.507,   0.706,   5.301,  10.400,195186
   7.507,   0.706,   5.302,  10.400,196366
   7.507,   0.706,   5.302,  10.300,197543
   7.507,   0.706,   5.302,  10.300,198728
   7.504,   0.706,   5.301,  10.100,199905
   7.504,   0.707,   5.302,  10.100,201084
   7.504,   0.706,   5.301,  10.000,202261
   7.504,   0.706,   5.301,  10.000,203442
   7.504,   0.706,   5.301,   9.900,204618
   7.504,   0.706,   5.301,   9.900,205798
   7.501,   0.707,   5.306,   9.800,206974
   7.501,   0.708,   5.307,   9.800,208154
   7.501,   0.708,   5.308,   9.700,209331
   7.497,   0.708,   5.311,   9.700,210510
   7.497,   0.708,   5.311,   9.600,211687
   7.497,   0.709,   5.314,   9.600,212874
   7.497,   0.709,   5.313,   9.400,214049
   7.494,   0.709,   5.312,   9.400,215230
   7.494,   0.709,   5.316,   9.300,216406
   7.494,   0.709,   5.311,   9.300,217587
   7.494,   0.709,   5.313,   9.200,218764
   7.494,   0.709,   5.313,   9.200,219944
   7.494,   0.709,   5.311,   9.100,221120
   7.491,   0.709,   5.314,   9.100,222301
   7.491,   0.710,   5.321,   9.000,223476
   7.491,   0.711,   5.323,   9.000,224657
   7.491,   0.711,   5.323,   8.800,225839
   7.491,   0.710,   5.322,   8.800,227018
   7.488,   0.710,   5.320,   8.700,228195
   7.488,   0.710,   5.318,   8.700,229374
   7.488,   0.710,   5.317,   8.600,230552
   7.488,   0.711,   5.321,   8.600,231732
   7.485,   0.711,   5.322,   8.500,232908
   7.485,   0.711,   5.321,   8.500,234088
   7.485,   0.711,   5.318,   8.400,235265
   7.485,   0.711,   5.320,   8.400,236444
   7.485,   0.710,   5.313,   8.300,237622
   7.485,   0.710,   5.314,   8.300,238801
   7.485,   0.710,   5.315,   8.200,239992
   7.482,   0.710,   5.314,   8.200,241173
   7.482,   0.711,   5.322,   8.100,242350
   7.482,   0.712,   5.326,   8.100,243530
   7.482,   0.711,   5.320,   8.000,244708
   7.482,   0.711,   5.319,   8.000,245886
   7.482,   0.711,   5.317,   7.900,247064
   7.482,   0.711,   5.316,   7.900,248243
   7.479,   0.711,   5.315,   7.800,249420
   7.479,   0.711,   5.315,   7.800,250599
   7.479,   0.711,   5.314,   7.700,251777
   7.479,   0.710,   5.313,   7.700,252955
   7.479,   0.710,   5.313,   7.500,254137
   7.479,   0.710,   5.312,   7.500,255319
   7.479,   0.710,   5.311,   7.400,256495
   7.476,   0.710,   5.308,   7.400,257675
   7.476,   0.710,   5.305,   7.300,258851
   7.476,   0.709,   5.304,   7.300,260031
   7.476,   0.708,   5.293,   7.200,261208
   7.476,   0.708,   5.293,   7.200,262388
   7.476,   0.708,   5.293,   7.100,263565
   7.476,   0.708,   5.292,   7.100,264744
   7.476,   0.708,   5.292,   7.000,265921
   7.476,   0.708,   5.291,   7.000,267107
   7.472,   0.708,   5.289,   6.900,268282
   7.472,   0.708,   5.289,   6.900,269463
   7.472,   0.708,   5.289,   6.800,270639
   7.472,   0.708,   5.289,   6.800,271819
   7.472,   0.708,   5.290,   6.800,272995
   7.472,   0.708,   5.289,   6.800,274176
   7.469,   0.708,   5.286,   6.700,275351
   7.469,   0.709,   5.293,   6.700,276532
   7.469,   0.709,   5.293,   6.600,277707
   7.469,   0.709,   5.293,   6.600,278888
   7.469,   0.709,   5.293,   6.500,280064
   7.466,   0.709,   5.292,   6.500,281249
   7.466,   0.709,   5.291,   6.400,282426
   7.466,   0.709,   5.292,   6.400,283606
   7.466,   0.709,   5.291,   6.300,284782
   7.466,   0.709,   5.292,   6.300,285962
   7.466,   0.709,   5.292,   6.200,287138
   7.466,   0.709,   5.292,   6.200,288319
   7.463,   0.709,   5.291,   6.100,289496
   7.463,   0.709,   5.290,   6.100,290675
   7.463,   0.709,   5.290,   6.000,291852
   7.463,   0.709,   5.291,   6.000,293032
   7.463,   0.709,   5.290,   5.900,294209
   7.463,   0.709,   5.291,   5.900,295393
   7.463,   0.709,   5.291,   5.800,296570
   7.460,   0.710,   5.295,   5.800,297749
   7.460,   0.710,   5.295,   5.700,298927
   7.460,   0.710,   5.296,   5.700,300105
   7.460,   0.710,   5.295,   5.700,301282
   7.460,   0.710,   5.295,   5.700,302461
   7.460,   0.710,   5.295,   5.600,303638
   7.457,   0.710,   5.293,   5.600,304817
   7.457,   0.710,   5.293,   5.500,305992
   7.457,   0.710,   5.293,   5.500,307171
   7.457,   0.710,   5.293,   5.400,308352
   7.457,   0.710,   5.293,   5.400,309531
   7.457,   0.710,   5.293,   5.300,310708
   7.454,   0.710,   5.290,   5.300,311887
   7.454,   0.710,   5.290,   5.200,313064
   7.454,   0.710,   5.290,   5.200,314245
   7.454,   0.710,   5.290,   5.100,315421
   7.454,   0.710,   5.290,   5.100,316601
   7.454,   0.710,   5.290,   5.100,317777
   7.454,   0.710,   5.290,   5.100,318957
   7.454,   0.710,   5.292,   5.000,320134
   7.451,   0.710,   5.288,   5.000,321315
   7.451,   0.711,   5.295,   4.900,322496
   7.451,   0.711,   5.295,   4.900,323677
   7.451,   0.711,   5.295,   4.800,324852
   7.451,   0.711,   5.295,   4.800,326034
   7.447,   0.711,   5.294,   4.700,327211
   7.447,   0.711,   5.294,   4.700,328392
   7.447,   0.711,   5.294,   4.700,329568
   7.447,   0.711,   5.294,   4.700,330748
   7.447,   0.711,   5.294,   4.600,331924
   7.447,   0.711,   5.294,   4.600,333105
   7.447,   0.711,   5.293,   4.500,334280
   7.444,   0.711,   5.292,   4.500,335461
   7.444,   0.711,   5.292,   4.500,336643
   7.444,   0.711,   5.292,   4.500,337822
   7.444,   0.711,   5.292,   4.400,339000
   7.444,   0.711,   5.292,   4.400,340179
   7.444,   0.711,   5.293,   4.300,341356
   7.444,   0.711,   5.293,   4.300,342536
   7.441,   0.712,   5.297,   4.200,343712
   7.441,   0.712,   5.295,   4.200,344892
   7.441,   0.712,   5.297,   4.200,346070
   7.441,   0.712,   5.297,   4.200,347250
   7.438,   0.712,   5.294,   4.100,348427
   7.438,   0.712,   5.294,   4.100,349611
   7.438,   0.712,   5.294,   4.000,350788
   7.438,   0.712,   5.294,   4.000,351968
   7.438,   0.712,   5.294,   3.900,353144
   7.438,   0.712,   5.296,   3.900,354325
   7.435,   0.712,   5.292,   3.900,355503
   7.435,   0.712,   5.292,   3.900,356681
   7.435,   0.712,   5.292,   3.800,357859
   7.435,   0.712,   5.293,   3.800,359037
   7.435,   0.712,   5.293,   3.700,360215
   7.435,   0.712,   5.293,   3.700,361395
   7.432,   0.712,   5.291,   3.700,362572
   7.432,   0.712,   5.291,   3.700,363757
   7.432,   0.712,   5.291,   3.600,364934
   7.432,   0.712,   5.290,   3.600,366113
   7.432,   0.712,   5.291,   3.500,367290
   7.429,   0.712,   5.289,   3.500,368470
   7.429,   0.713,   5.296,   3.500,369646
   7.429,   0.713,   5.295,   3.500,370828
   7.429,   0.713,   5.296,   3.400,372004
   7.429,   0.713,   5.296,   3.400,373184
   7.426,   0.713,   5.294,   3.400,374361
   7.426,   0.713,   5.294,   3.400,375540
   7.426,   0.713,   5.292,   3.300,376722
   7.426,   0.713,   5.294,   3.300,377903
   7.426,   0.713,   5.294,   3.200,379078
   7.426,   0.713,   5.294,   3.200,380268
   7.426,   0.713,   5.294,   3.200,381444
   7.422,   0.713,   5.291,   3.200,382624
   7.422,   0.713,   5.290,   3.100,383800
   7.422,   0.713,   5.291,   3.100,384980
   7.422,   0.713,   5.291,   3.000,386156
   7.422,   0.713,   5.291,   3.000,387338
   7.422,   0.713,   5.291,   3.000,388513
   7.422,   0.713,   5.291,   3.000,389694
   7.422,   0.713,   5.291,   2.900,390876
   7.419,   0.713,   5.289,   2.900,392055
   7.419,   0.714,   5.296,   2.900,393232
   7.419,   0.714,   5.297,   2.900,394412
   7.419,   0.714,   5.296,   2.800,395588
   7.419,   0.714,   5.296,   2.800,396768
   7.416,   0.714,   5.294,   2.700,397945
   7.416,   0.714,   5.295,   2.700,399125
   7.416,   0.714,   5.294,   2.700,400302
   7.416,   0.714,   5.295,   2.700,401481
   7.416,   0.714,   5.294,   2.600,402658
   7.416,   0.714,   5.294,   2.600,403840
   7.413,   0.714,   5.292,   2.600,405021
   7.413,   0.714,   5.292,   2.600,406200
   7.413,   0.714,   5.293,   2.500,407377
   7.413,   0.714,   5.293,   2.500,408558
   7.413,   0.714,   5.292,   2.400,409735
   7.413,   0.714,   5.292,   2.400,410915
   7.413,   0.714,   5.292,   2.400,412092
   7.410,   0.715,   5.296,   2.400,413273
   7.410,   0.715,   5.296,   2.300,414449
   7.410,   0.715,   5.298,   2.300,415630
   7.410,   0.715,   5.296,   2.300,416807
   7.410,   0.715,   5.296,   2.300,417991
   7.410,   0.715,   5.296,   2.200,419168
   7.407,   0.715,   5.295,   2.200,420348
   7.407,   0.715,   5.294,   2.100,421525
   7.407,   0.715,   5.294,   2.100,422706
   7.407,   0.715,   5.294,   2.100,423882
   7.407,   0.715,   5.295,   2.100,425062
   7.407,   0.715,   5.295,   2.000,426238
   7.407,   0.715,   5.295,   2.000,427419
   7.404,   0.715,   5.292,   2.000,428595
   7.404,   0.715,   5.293,   2.000,429776
   7.404,   0.715,   5.293,   1.900,430952
   7.404,   0.715,   5.293,   1.900,432138
   7.404,   0.715,   5.292,   1.900,433313
   7.401,   0.715,   5.291,   1.900,434495
   7.401,   0.716,   5.298,   1.800,435671
   7.401,   0.716,   5.298,   1.800,436852
   7.401,   0.716,   5.298,   1.800,438028
   7.401,   0.716,   5.298,   1.800,439209
   7.401,   0.716,   5.297,   1.700,440385
   7.397,   0.716,   5.294,   1.700,441567
   7.397,   0.716,   5.294,   1.700,442742
   7.397,   0.716,   5.296,   1.700,443923
   7.397,   0.716,   5.296,   1.600,445099
   7.397,   0.716,   5.294,   1.600,446284
   7.397,   0.716,   5.294,   1.600,447461
   7.397,   0.716,   5.294,   1.600,448640
   7.394,   0.716,   5.293,   1.500,449815
   7.394,   0.716,   5.293,   1.500,450995
   7.394,   0.716,   5.293,   1.500,452170
   7.394,   0.716,   5.292,   1.500,453349
   7.394,   0.716,   5.293,   1.400,454525
   7.394,   0.716,   5.292,   1.400,455705
   7.391,   0.716,   5.291,   1.400,456883
   7.391,   0.716,   5.291,   1.400,458062
   7.391,   0.716,   5.291,   1.400,459245
   7.391,   0.716,   5.291,   1.400,460424
   7.391,   0.716,   5.291,   1.300,461601
   7.391,   0.716,   5.291,   1.300,462781
   7.391,   0.716,   5.291,   1.300,463958
   7.388,   0.717,   5.296,   1.300,465138
   7.388,   0.717,   5.296,   1.200,466316
   7.388,   0.717,   5.296,   1.200,467494
   7.388,   0.717,   5.296,   1.200,468672
   7.388,   0.717,   5.296,   1.200,469852
   7.388,   0.717,   5.295,   1.100,471029
   7.385,   0.717,   5.293,   1.100,472208
   7.385,   0.717,   5.293,   1.100,473390
   7.385,   0.717,   5.293,   1.100,474571
   7.385,   0.717,   5.293,   1.000,475748
   7.385,   0.717,   5.293,   1.000,476928
   7.385,   0.717,   5.293,   1.000,478104
   7.385,   0.717,   5.293,   1.000,479285
   7.385,   0.717,   5.293,   1.000,480461
   7.382,   0.717,   5.290,   1.000,481641
   7.382,   0.717,   5.290,   0.900,482818
   7.382,   0.717,   5.291,   0.900,483998
   7.382,   0.717,   5.291,   0.900,485175
   7.382,   0.717,   5.291,   0.900,486354
   7.382,   0.717,   5.292,   0.800,487536
   7.379,   0.717,   5.290,   0.800,488717
   7.379,   0.718,   5.296,   0.800,489892
   7.379,   0.718,   5.296,   0.800,491073
   7.379,   0.718,   5.296,   0.800,492249
   7.379,   0.718,   5.296,   0.800,493429
   7.379,   0.718,   5.295,   0.700,494605
   7.375,   0.718,   5.294,   0.700,495788
   7.375,   0.718,   5.293,   0.700,496963
   7.375,   0.718,   5.294,   0.700,498144
   7.375,   0.718,   5.294,   0.600,499319
   7.375,   0.718,   5.294,   0.600,500504
   7.375,   0.718,   5.293,   0.600,501681
   7.375,   0.718,   5.294,   0.600,502861
   7.372,   0.718,   5.291,   0.500,504039
   7.372,   0.718,   5.291,   0.500,505219
   7.372,   0.718,   5.291,   0.500,506395
   7.372,   0.718,   5.291,   0.500,507575
   7.372,   0.718,   5.291,   0.500,508751
   7.372,   0.718,   5.291,   0.500,509932
   7.372,   0.718,   5.291,   0.400,511110
   7.369,   0.719,   5.296,   0.400,512289
   7.369,   0.719,   5.296,   0.400,513466
   7.369,   0.719,   5.296,   0.400,514650
   7.369,   0.719,   5.296,   0.400,515827
   7.369,   0.719,   5.296,   0.400,517006
   7.369,   0.719,   5.296,   0.300,518183
   7.366,   0.719,   5.294,   0.300,519362
   7.366,   0.719,   5.294,   0.300,520540
   7.366,   0.719,   5.294,   0.300,521728
   7.366,   0.719,   5.294,   0.300,522905
   7.366,   0.719,   5.294,   0.300,524084
   7.366,   0.719,   5.294,   0.200,525261
   7.366,   0.719,   5.293,   0.200,526440
   7.366,   0.719,   5.294,   0.200,527622
   7.363,   0.719,   5.292,   0.200,528803
   7.363,   0.719,   5.292,   0.100,529980
   7.363,   0.719,   5.292,   0.100,531160
   7.363,   0.719,   5.292,   0.100,532336
   7.363,   0.719,   5.292,   0.100,533516
   7.363,   0.719,   5.292,   0.100,534692
   7.363,   0.719,   5.292,   0.100,535873
   7.360,   0.720,   5.296,   0.000,537050
   7.360,   0.720,   5.296,   0.000,538230
   7.360,   0.720,   5.296,   0.000,539406
   7.360,   0.720,   5.296,   0.000,540585
   7.360,   0.720,   5.296,   0.000,541767
   7.360,   0.720,   5.296,   0.000,542947
   7.360,   0.720,   5.296,   0.000,544123
   7.360,   0.720,   5.296,   0.000,545304
   7.357,   0.720,   5.294,  -0.100,546481
   7.357,   0.720,   5.294,  -0.100,547661
   7.357,   0.719,   5.293,  -0.100,548837
   7.357,   0.720,   5.294,  -0.100,550018
   7.357,   0.720,   5.294,  -0.200,551193
   7.357,   0.720,   5.294,  -0.200,552375
   7.354,   0.720,   5.292,  -0.200,553551
   7.354,   0.720,   5.292,  -0.200,554732
   7.354,   0.720,   5.292,  -0.200,555914
   7.354,   0.720,   5.292,  -0.200,557093
   7.354,   0.720,   5.292,  -0.300,558270
   7.354,   0.719,   5.291,  -0.300,559451
   7.354,   0.719,   5.291,  -0.300,560627
   7.354,   0.719,   5.291,  -0.300,561807
   7.354,   0.719,   5.291,  -0.300,562983
   7.350,   0.721,   5.296,  -0.300,564163
   7.350,   0.721,   5.296,  -0.400,565340
   7.350,   0.720,   5.295,  -0.400,566520
   7.350,   0.721,   5.296,  -0.400,567697
   7.350,   0.720,   5.295,  -0.400,568882
   7.347,   0.721,   5.294,  -0.400,570058
   7.347,   0.721,   5.294,  -0.400,571238
   7.347,   0.720,   5.293,  -0.500,572416
   7.347,   0.721,   5.294,  -0.500,573594
   7.347,   0.721,   5.294,  -0.500,574772
   7.347,   0.721,   5.294,  -0.500,575951
   7.347,   0.721,   5.295,  -0.500,577128
   7.347,   0.721,   5.294,  -0.500,578398
   7.344,   0.721,   5.292,  -0.600,579575
   7.344,   0.721,   5.293,  -0.600,580755
   7.344,   0.721,   5.292,  -0.600,581932
   7.344,   0.721,   5.292,  -0.600,583115
   7.344,   0.721,   5.292,  -0.600,584293
   7.344,   0.721,   5.293,  -0.600,585473
   7.344,   0.721,   5.292,  -0.700,586650
   7.344,   0.721,   5.292,  -0.700,587829
   7.341,   0.721,   5.290,  -0.700,589006
   7.341,   0.721,   5.290,  -0.700,590186
   7.341,   0.721,   5.290,  -0.700,591364
   7.341,   0.721,   5.290,  -0.700,592542
   7.341,   0.721,   5.290,  -0.700,593720
   7.341,   0.721,   5.290,  -0.700,594899
   7.341,   0.721,   5.290,  -0.800,596077
   7.341,   0.721,   5.290,  -0.800,597262
   7.338,   0.721,   5.294,  -0.800,598438
   7.338,   0.721,   5.294,  -0.800,599618
   7.338,   0.721,   5.294,  -0.800,600795
   7.338,   0.721,   5.294,  -0.800,601976
   7.338,   0.721,   5.294,  -0.900,603153
   7.338,   0.721,   5.294,  -0.900,604334
   7.335,   0.721,   5.292,  -0.900,605510
   7.335,   0.721,   5.292,  -0.900,606690
   7.335,   0.722,   5.293,  -0.900,607866
   7.335,   0.721,   5.292,  -0.900,609047
   7.335,   0.721,   5.292,  -1.000,610228
   7.335,   0.721,   5.292,  -1.000,611408
   7.335,   0.722,   5.293,  -1.000,612584
   7.332,   0.721,   5.290,  -1.000,613766
   7.332,   0.722,   5.291,  -1.000,614942
   7.332,   0.722,   5.291,  -1.000,616123
   7.332,   0.721,   5.290,  -1.000,617298
   7.332,   0.721,   5.290,  -1.000,618480
   7.332,   0.721,   5.290,  -1.100,619657
   7.329,   0.722,   5.289,  -1.100,620837
   7.329,   0.723,   5.296,  -1.100,622013
   7.329,   0.723,   5.296,  -1.100,623194
   7.329,   0.723,   5.296,  -1.100,624375
   7.329,   0.723,   5.296,  -1.100,625557
   7.329,   0.723,   5.296,  -1.100,626734
   7.329,   0.723,   5.296,  -1.100,627913
   7.329,   0.723,   5.296,  -1.200,629091
   7.329,   0.722,   5.294,  -1.200,630270
   7.325,   0.723,   5.293,  -1.200,631447
   7.325,   0.722,   5.292,  -1.200,632627
   7.325,   0.723,   5.293,  -1.200,633803
   7.325,   0.723,   5.293,  -1.200,634984
   7.325,   0.722,   5.292,  -1.300,636161
   7.325,   0.722,   5.292,  -1.300,637340
   7.325,   0.723,   5.293,  -1.300,638522
   7.325,   0.723,   5.293,  -1.300,639703
   7.322,   0.723,   5.291,  -1.300,640880
   7.322,   0.722,   5.290,  -1.300,642059
   7.322,   0.722,   5.290,  -1.300,643236
   7.322,   0.723,   5.291,  -1.300,644415
   7.322,   0.723,   5.291,  -1.400,645593
   7.322,   0.723,   5.291,  -1.400,646772
   7.322,   0.723,   5.291,  -1.400,647949
   7.322,   0.723,   5.291,  -1.400,649128
   7.322,   0.723,   5.291,  -1.400,650306
   7.319,   0.724,   5.296,  -1.400,651491
   7.319,   0.724,   5.296,  -1.400,652667
   7.319,   0.724,   5.296,  -1.400,653847
   7.319,   0.723,   5.294,  -1.500,655024
   7.319,   0.723,   5.294,  -1.500,656204
   7.316,   0.724,   5.293,  -1.500,657381
   7.316,   0.724,   5.293,  -1.500,658561
   7.316,   0.724,   5.293,  -1.500,659737
   7.316,   0.723,   5.292,  -1.500,660918
   7.316,   0.723,   5.292,  -1.500,662094
   7.316,   0.724,   5.293,  -1.500,663283
   7.316,   0.724,   5.293,  -1.600,664460
   7.313,   0.724,   5.291,  -1.600,665646
   7.313,   0.724,   5.291,  -1.600,666821
   7.313,   0.724,   5.291,  -1.600,668002
   7.313,   0.724,   5.291,  -1.600,669177
   7.313,   0.724,   5.291,  -1.600,670358
   7.313,   0.724,   5.291,  -1.700,671534
   7.313,   0.724,   5.291,  -1.700,672714
   7.313,   0.724,   5.291,  -1.700,673890
   7.313,   0.723,   5.290,  -1.700,675070
   7.310,   0.725,   5.297,  -1.700,676246
   7.310,   0.724,   5.296,  -1.700,677428
   7.310,   0.724,   5.296,  -1.700,678609
   7.310,   0.724,   5.296,  -1.700,679789
   7.310,   0.724,   5.296,  -1.700,680966
   7.310,   0.724,   5.296,  -1.700,682145
   7.310,   0.724,   5.296,  -1.800,683323
   7.307,   0.725,   5.295,  -1.800,684503
   7.307,   0.724,   5.293,  -1.800,685679
   7.307,   0.724,   5.292,  -1.800,686859
   7.307,   0.724,   5.293,  -1.800,688035
   7.307,   0.724,   5.293,  -1.800,689215
   7.307,   0.724,   5.293,  -1.800,690392
   7.307,   0.724,   5.293,  -1.800,691571
   7.307,   0.725,   5.295,  -1.900,692754
   7.304,   0.724,   5.291,  -1.900,693933
   7.304,   0.724,   5.291,  -1.900,695110
   7.304,   0.724,   5.291,  -1.900,696289
   7.304,   0.724,   5.291,  -1.900,697466
   7.304,   0.724,   5.291,  -1.900,698645
   7.304,   0.724,   5.291,  -1.900,699823
   7.304,   0.724,   5.291,  -1.900,701002
   7.304,   0.724,   5.291,  -1.900,702179
   7.304,   0.724,   5.291,  -1.900,703357
   7.300,   0.725,   5.296,  -2.000,704533
   7.300,   0.725,   5.296,  -2.000,705712
   7.300,   0.725,   5.296,  -2.000,706891
   7.300,   0.725,   5.296,  -2.000,708071
   7.300,   0.725,   5.296,  -2.000,709248
   7.300,   0.725,   5.295,  -2.000,710428
   7.297,   0.725,   5.293,  -2.100,711605
   7.297,   0.725,   5.293,  -2.100,712785
   7.297,   0.725,   5.293,  -2.100,713962
